id_personne,cosop_gmf,code_pcs_marque,csp_gmf,date_debut
5114035265,93   ,  ,99,0001-01-01
5114035555,97   ,  ,99,0001-01-01
5114035615,     ,  ,99,0001-01-01
5114036715,     ,  ,  ,0001-01-01
5114038845,97   ,54,87,0001-01-01
5114039765,90   ,  ,99,0001-01-01
5114040395,90   ,  ,99,0001-01-01
5114041335,164  ,54,75,2022-02-01
5114043325,93   ,54,88,2019-07-12
5114043945,     ,  ,  ,0001-01-01
5114045125,     ,  ,  ,0001-01-01
5114046905,     ,  ,  ,0001-01-01
5114048235,93   ,54,88,0001-01-01
5114048245,     ,  ,99,0001-01-01
5114050295,     ,  ,  ,0001-01-01
5114050695,     ,  ,  ,0001-01-01
5114052695,93   ,54,87,0001-01-01
5114053875,     ,  ,  ,0001-01-01
5114054725,97   ,  ,91,0001-01-01
5114057905,90   ,  ,99,0001-01-01
5114059485,     ,  ,  ,0001-01-01
5114064545,161  ,51,75,0001-01-01
5114064675,30   ,51,75,2022-04-05
5114065645,93   ,  ,86,0001-01-01
5114065765,     ,  ,  ,0001-01-01
5114067775,90   ,  ,99,0001-01-01
5114068805,     ,  ,  ,0001-01-01
5114068815,93   ,  ,86,0001-01-01
5114070385,30   ,  ,99,2018-01-25
5114071165,30   ,  ,75,0001-01-01
5114072185,90   ,  ,99,0001-01-01
5114072365,93   ,54,99,2018-01-16
5114072635,     ,  ,  ,0001-01-01
5114073965,90   ,  ,99,0001-01-01
5114076045,97   ,54,86,2019-08-29
5114076105,     ,  ,99,0001-01-01
5114076635,42   ,54,75,2020-08-11
5114076675,     ,  ,  ,0001-01-01
5114077015,78   ,81,99,2023-12-08
5114077235,97   ,54,87,0001-01-01
5114077975,     ,  ,  ,0001-01-01
5114079315,     ,  ,  ,0001-01-01
5114079665,90   ,  ,99,0001-01-01
5114080175,     ,  ,  ,0001-01-01
5114082165,90   ,54,87,2020-01-30
5114082495,     ,  ,  ,0001-01-01
5114084155,30   ,51,75,2018-02-01
5114084195,     ,36,  ,0001-01-01
5114085445,90   ,  ,99,0001-01-01
5114086105,93   ,54,87,0001-01-01
5114086165,93   ,54,87,2018-01-16
5114087695,90   ,  ,99,0001-01-01
5114087945,42   ,51,75,2020-12-02
5114089705,97   ,54,91,2018-05-24
5114091185,93   ,  ,  ,0001-01-01
5114091315,93   ,  ,  ,0001-01-01
5114092105,     ,  ,  ,0001-01-01
5114092695,     ,  ,  ,0001-01-01
5114093975,     ,  ,  ,0001-01-01
5114095605,     ,  ,99,2021-02-02
5114095795,     ,  ,  ,0001-01-01
5114096335,10   ,51,75,0001-01-01
5114099345,     ,  ,  ,0001-01-01
5114100385,90   ,  ,  ,0001-01-01
5114101435,93   ,  ,91,0001-01-01
5114101955,     ,  ,  ,0001-01-01
5114102385,97   ,36,88,2024-01-29
5114103485,90   ,82,99,0001-01-01
5114103995,     ,  ,  ,0001-01-01
5114104025,80   ,  ,86,0001-01-01
5114106415,     ,  ,  ,0001-01-01
5114106825,93   ,  ,86,0001-01-01
5114107095,     ,  ,  ,0001-01-01
5114107695,42   ,51,75,2023-03-01
5114109975,     ,  ,75,0001-01-01
5114111105,90   ,  ,99,0001-01-01
5114111475,93   ,  ,99,0001-01-01
5114111935,88   ,54,75,2022-03-26
5114113415,93   ,  ,99,2021-10-14
5114113515,     ,  ,  ,0001-01-01
5114114945,77   ,51,95,2018-01-30
5114116085,     ,  ,95,0001-01-01
5114118395,31   ,45,75,0001-01-01
5114119945,     ,  ,  ,0001-01-01
5114120655,97   ,54,88,0001-01-01
5114123355,     ,  ,  ,0001-01-01
5114123885,     ,  ,  ,0001-01-01
5114124365,     ,  ,  ,0001-01-01
5114125685,     ,  ,99,2023-03-24
5114125885,     ,  ,  ,0001-01-01
5114126495,97   ,54,87,2019-08-16
5114128465,     ,  ,  ,0001-01-01
5114128485,93   ,  ,86,0001-01-01
5114129815,93   ,54,99,2019-11-21
5114130045,     ,  ,  ,0001-01-01
5114131475,     ,  ,  ,0001-01-01
5114133015,     ,  ,  ,0001-01-01
5114133205,93   ,  ,99,0001-01-01
5114133705,90   ,82,99,0001-01-01
5114134215,     ,  ,99,0001-01-01
5114134315,213  ,51,75,2022-03-04
5114134345,     ,  ,  ,0001-01-01
5114135595,90   ,  ,99,0001-01-01
5114135915,     ,  ,  ,0001-01-01
5114135925,     ,  ,  ,0001-01-01
5114136815,     ,  ,  ,0001-01-01
5114137295,90   ,  ,99,0001-01-01
5114138245,     ,  ,99,0001-01-01
5114139045,     ,  ,  ,0001-01-01
5114139865,460  ,  ,75,0001-01-01
5114140865,     ,  ,  ,0001-01-01
5114142205,89   ,51,75,2018-11-06
5114142525,     ,  ,  ,0001-01-01
5114142645,97   ,54,91,2018-03-02
5114143295,90   ,  ,99,2024-06-03
5114144415,     ,  ,  ,0001-01-01
5114145335,     ,  ,  ,0001-01-01
5114147285,97   ,31,65,0001-01-01
5114147325,     ,  ,  ,0001-01-01
5114147495,88   ,51,75,2019-11-14
5114148505,     ,  ,  ,0001-01-01
5114148555,90   ,  ,99,0001-01-01
5114148745,     ,  ,  ,0001-01-01
5114149585,10   ,51,75,0001-01-01
5114151915,93   ,54,88,0001-01-01
5114152495,93   ,54,88,2018-02-22
5114153085,10   ,  ,75,0001-01-01
5114153335,     ,  ,  ,0001-01-01
5114155295,97   ,  ,65,0001-01-01
5114155485,90   ,54,99,0001-01-01
5114155695,     ,  ,  ,0001-01-01
5114156825,30   ,51,75,0001-01-01
5114158625,     ,  ,  ,0001-01-01
5114159725,93   ,  ,99,0001-01-01
5114159975,     ,  ,  ,0001-01-01
5114159995,     ,  ,  ,0001-01-01
5114160895,     ,  ,  ,0001-01-01
5114161165,88   ,51,75,2021-05-28
5114161405,93   ,  ,86,2021-10-06
5114161475,97   ,  ,91,0001-01-01
5114161825,     ,  ,  ,0001-01-01
5114161835,97   ,54,86,2018-12-20
5114163555,361  ,45,75,2021-03-06
5114163945,93   ,54,91,2023-01-24
5114164865,97   ,54,91,2018-02-27
5114165245,90   ,  ,99,0001-01-01
5114168025,93   ,  ,87,0001-01-01
5114168065,     ,  ,  ,0001-01-01
5114169035,     ,  ,  ,0001-01-01
5114170345,93   ,  ,99,2020-09-30
5114170575,     ,  ,  ,0001-01-01
5114172505,     ,  ,95,0001-01-01
5114173515,97   ,54,87,2022-09-20
5114176905,     ,  ,  ,0001-01-01
5114177385,     ,  ,  ,0001-01-01
5114178545,90   ,  ,99,0001-01-01
5114179105,90   ,82,99,2022-07-06
5114179475,31   ,  ,95,0001-01-01
5114180325,93   ,54,91,2023-05-05
5114180565,80   ,  ,99,0001-01-01
5114181995,80   ,54,88,2018-03-05
5114182125,93   ,54,86,0001-01-01
5114182695,30   ,51,75,2023-08-14
5114183725,80   ,54,86,2019-07-29
5114185125,     ,  ,  ,0001-01-01
5114185295,93   ,82,99,2022-12-09
5114185305,     ,  ,99,0001-01-01
5114186215,90   ,  ,99,0001-01-01
5114188125,     ,  ,  ,0001-01-01
5114188845,93   ,  ,99,0001-01-01
5114188855,93   ,  ,99,2019-09-02
5114189885,90   ,  ,99,0001-01-01
5114190125,     ,  ,  ,0001-01-01
5114190145,42   ,51,95,0001-01-01
5114191565,     ,  ,  ,0001-01-01
5114192715,     ,  ,  ,0001-01-01
5114192915,93   ,  ,87,0001-01-01
5114192935,42   ,51,75,0001-01-01
5114193785,80   ,  ,65,0001-01-01
5114195185,     ,  ,  ,0001-01-01
5114195475,     ,  ,  ,0001-01-01
5114195505,30   ,54,89,0001-01-01
5114196285,90   ,82,99,2024-04-09
5114196785,164  ,51,75,2018-03-17
5114197815,164  ,51,75,2020-02-14
5114198775,93   ,54,99,2023-06-14
5114200155,     ,  ,  ,0001-01-01
5114201315,     ,  ,  ,0001-01-01
5114201325,     ,  ,  ,0001-01-01
5114201805,93   ,  ,99,0001-01-01
5114201955,90   ,  ,99,0001-01-01
5114203115,97   ,82,05,2024-05-17
5114205215,90   ,82,99,2024-06-25
5114205875,     ,  ,  ,0001-01-01
5114205935,162  ,51,75,0001-01-01
5114209995,     ,  ,  ,0001-01-01
5114211385,210  ,32,75,2021-04-16
5114212245,93   ,  ,87,0001-01-01
5114212795,93   ,54,86,0001-01-01
5114214045,     ,  ,  ,0001-01-01
5114218775,97   ,54,86,0001-01-01
5114219215,78   ,51,89,2018-03-30
5114219355,90   ,82,99,2023-01-20
5114219855,     ,  ,99,0001-01-01
5114220895,     ,  ,  ,0001-01-01
5114221275,90   ,82,99,2023-10-07
5114222275,90   ,  ,99,0001-01-01
5114223335,     ,  ,  ,0001-01-01
5114223505,     ,  ,  ,0001-01-01
5114223755,97   ,  ,91,2022-02-14
5114223805,     ,  ,86,0001-01-01
5114224265,     ,  ,  ,0001-01-01
5114224435,     ,  ,  ,0001-01-01
5114225455,     ,  ,  ,0001-01-01
5114227075,     ,  ,  ,0001-01-01
5114227765,42   ,51,75,2022-09-24
5114227835,64   ,51,75,2020-06-30
5114228055,     ,  ,  ,0001-01-01
5114230905,     ,  ,  ,0001-01-01
5114230965,     ,  ,  ,0001-01-01
5114231435,90   ,82,99,2023-09-05
5114231665,90   ,  ,99,0001-01-01
5114233785,97   ,54,99,0001-01-01
5114235995,90   ,  ,99,0001-01-01
5114238725,97   ,31,65,2020-06-05
5114238765,     ,  ,  ,0001-01-01
5114240685,     ,  ,88,0001-01-01
5114240825,93   ,  ,91,0001-01-01
5114241375,     ,  ,  ,0001-01-01
5114241515,     ,  ,  ,0001-01-01
5114244445,93   ,54,87,0001-01-01
5114246325,93   ,  ,99,2019-04-26
5114246555,97   ,82,99,2020-09-02
5114248195,93   ,82,99,0001-01-01
5114248475,90   ,82,99,2020-12-26
5114251285,30   ,  ,75,2018-11-09
5114251295,     ,  ,  ,0001-01-01
5114253355,     ,  ,  ,0001-01-01
5114253705,93   ,  ,86,0001-01-01
5114255325,93   ,54,99,2024-02-28
5114255415,80   ,  ,  ,0001-01-01
5114256095,93   ,54,88,2024-01-16
5114257985,90   ,  ,  ,0001-01-01
5114259895,     ,  ,  ,0001-01-01
5114261985,     ,  ,  ,0001-01-01
5114262125,90   ,82,99,0001-01-01
5114262225,93   ,  ,91,0001-01-01
5114262415,     ,  ,  ,0001-01-01
5114262955,90   ,  ,99,0001-01-01
5114264385,42   ,51,75,2022-11-26
5114265265,     ,  ,  ,0001-01-01
5114266175,     ,  ,  ,0001-01-01
5114266465,     ,  ,  ,0001-01-01
5114268095,97   ,54,86,0001-01-01
5114269955,62   ,54,75,2018-04-27
5114272365,     ,  ,75,0001-01-01
5114272455,90   ,  ,99,0001-01-01
5114272855,31   ,51,75,2024-03-27
5114272945,90   ,  ,99,0001-01-01
5114273635,     ,  ,99,0001-01-01
5114274625,     ,  ,  ,0001-01-01
5114275265,97   ,  ,86,0001-01-01
5114275455,     ,  ,  ,0001-01-01
5114275545,     ,  ,99,0001-01-01
5114276035,42   ,51,75,0001-01-01
5114276125,93   ,54,99,0001-01-01
5114277325,90   ,  ,99,0001-01-01
5114277865,93   ,54,87,2019-06-05
5114278565,     ,  ,99,0001-01-01
5114278585,     ,  ,  ,0001-01-01
5114280365,     ,  ,  ,0001-01-01
5114280605,93   ,  ,86,2018-10-30
5114281065,90   ,  ,99,0001-01-01
5114281345,93   ,82,99,0001-01-01
5114283225,93   ,  ,99,0001-01-01
5114283475,     ,  ,  ,0001-01-01
5114283495,22   ,51,75,2019-04-26
5114284765,     ,  ,  ,0001-01-01
5114284775,93   ,82,99,2024-01-08
5114286415,     ,  ,  ,0001-01-01
5114286845,     ,  ,  ,0001-01-01
5114287485,     ,  ,  ,0001-01-01
5114288335,     ,  ,  ,0001-01-01
5114288495,93   ,  ,99,0001-01-01
5114289235,90   ,  ,99,0001-01-01
5114289795,93   ,82,99,0001-01-01
5114290665,93   ,  ,91,0001-01-01
5114292285,     ,  ,  ,0001-01-01
5114292535,80   ,54,99,2023-04-04
5114294045,     ,  ,  ,0001-01-01
5114295385,90   ,  ,99,0001-01-01
5114296245,93   ,  ,99,0001-01-01
5114297245,42   ,51,75,2020-02-20
5114298335,30   ,51,75,2024-01-22
5114299045,42   ,51,75,2024-03-07
5114299765,80   ,54,86,2022-07-02
5114299815,93   ,  ,  ,0001-01-01
5114300305,     ,  ,  ,0001-01-01
5114300425,10   ,  ,75,0001-01-01
5114300535,     ,  ,  ,0001-01-01
5114301745,93   ,  ,99,0001-01-01
5114301795,     ,  ,  ,0001-01-01
5114301985,97   ,54,91,2021-02-12
5114302195,90   ,  ,99,0001-01-01
5114302525,90   ,  ,99,0001-01-01
5114302855,93   ,54,86,0001-01-01
5114303365,     ,  ,  ,0001-01-01
5114303635,90   ,82,99,2024-06-19
5114303945,93   ,  ,86,2018-05-17
5114304545,     ,  ,  ,0001-01-01
5114304675,93   ,  ,05,0001-01-01
5114305595,90   ,  ,  ,0001-01-01
5114306955,93   ,  ,91,2018-06-14
5114307625,80   ,54,88,2019-10-18
5114307675,80   ,54,99,2022-07-18
5114308225,93   ,54,86,2019-09-26
5114309225,     ,  ,87,0001-01-01
5114310385,     ,  ,  ,0001-01-01
5114310805,     ,  ,  ,0001-01-01
5114314845,80   ,31,65,0001-01-01
5114315055,90   ,  ,99,0001-01-01
5114316985,     ,  ,  ,0001-01-01
5114317225,93   ,  ,65,0001-01-01
5114317445,     ,  ,  ,0001-01-01
5114317545,93   ,  ,91,0001-01-01
5114317625,     ,  ,  ,0001-01-01
5114318555,90   ,  ,99,2021-07-03
5114319275,80   ,82,99,2020-03-27
5114320725,     ,  ,  ,0001-01-01
5114320735,42   ,  ,75,2018-06-07
5114322265,     ,  ,  ,0001-01-01
5114322525,90   ,  ,99,0001-01-01
5114323835,93   ,  ,86,2020-08-18
5114324035,90   ,  ,99,0001-01-01
5114325485,     ,  ,  ,0001-01-01
5114326145,     ,  ,  ,0001-01-01
5114326265,90   ,82,99,0001-01-01
5114326645,93   ,54,87,2023-10-23
5114327885,     ,  ,  ,0001-01-01
5114328405,     ,  ,  ,0001-01-01
5114329095,     ,  ,  ,0001-01-01
5114329645,90   ,82,99,0001-01-01
5114330355,89   ,51,75,2023-02-01
5114331145,     ,  ,  ,0001-01-01
5114332965,     ,  ,  ,0001-01-01
5114333575,90   ,  ,99,0001-01-01
5114333835,93   ,10,91,0001-01-01
5114335645,97   ,82,05,2018-09-20
5114335945,80   ,  ,86,2018-06-05
5114337265,93   ,  ,  ,0001-01-01
5114338895,93   ,  ,  ,0001-01-01
5114339345,90   ,  ,99,0001-01-01
5114341245,     ,  ,  ,0001-01-01
5114341465,     ,  ,87,2019-02-01
5114342835,     ,  ,  ,0001-01-01
5114343505,     ,  ,86,0001-01-01
5114344235,     ,  ,  ,0001-01-01
5114345455,213  ,51,75,0001-01-01
5114345685,     ,  ,  ,0001-01-01
5114346145,90   ,82,05,0001-01-01
5114346995,80   ,54,87,2022-11-22
5114347005,     ,  ,  ,0001-01-01
5114347045,50   ,51,75,0001-01-01
5114347715,     ,  ,  ,0001-01-01
5114349485,97   ,82,99,0001-01-01
5114349885,     ,  ,  ,0001-01-01
5114351375,     ,  ,99,0001-01-01
5114353155,     ,  ,  ,0001-01-01
5114354305,90   ,  ,99,0001-01-01
5114355155,     ,  ,  ,0001-01-01
5114355845,80   ,  ,87,0001-01-01
5114358505,93   ,54,91,2021-05-21
5114359765,93   ,36,86,0001-01-01
5114360755,93   ,  ,99,0001-01-01
5114361055,93   ,  ,  ,0001-01-01
5114362695,97   ,  ,99,2020-09-09
5114364565,     ,  ,  ,0001-01-01
5114365115,90   ,  ,99,0001-01-01
5114365935,30   ,51,75,2024-05-06
5114366175,42   ,  ,75,0001-01-01
5114366575,93   ,69,60,0001-01-01
5114367605,90   ,82,99,0001-01-01
5114367695,93   ,  ,  ,0001-01-01
5114368315,90   ,  ,99,0001-01-01
5114368995,97   ,  ,87,2019-12-26
5114369215,     ,  ,  ,0001-01-01
5114370185,97   ,54,86,2018-10-27
5114370605,90   ,  ,99,0001-01-01
5114371895,90   ,  ,99,0001-01-01
5114373365,93   ,  ,91,0001-01-01
5114373945,     ,  ,  ,0001-01-01
5114375465,     ,  ,  ,0001-01-01
5114375685,93   ,82,05,2024-03-26
5114377255,     ,  ,99,0001-01-01
5114378675,90   ,82,99,2022-06-03
5114379915,97   ,54,91,2018-07-17
5114381245,93   ,82,99,2018-07-10
5114381495,     ,  ,99,0001-01-01
5114381795,90   ,82,99,0001-01-01
5114382605,     ,  ,  ,0001-01-01
5114382645,31   ,32,75,2018-11-30
5114383125,93   ,  ,05,0001-01-01
5114383175,90   ,  ,99,0001-01-01
5114383275,     ,  ,  ,0001-01-01
5114384535,97   ,54,89,2024-06-20
5114384635,     ,  ,99,0001-01-01
5114387265,93   ,36,86,2022-09-10
5114387755,     ,  ,  ,0001-01-01
5114388245,     ,  ,99,0001-01-01
5114388685,93   ,  ,99,0001-01-01
5114388825,97   ,36,87,2018-07-10
5114389435,31   ,  ,75,0001-01-01
5114389595,22   ,51,75,2020-07-17
5114389845,90   ,  ,99,0001-01-01
5114390655,62   ,  ,75,2018-07-06
5114391785,90   ,  ,99,0001-01-01
5114393695,     ,  ,  ,0001-01-01
5114393925,     ,  ,  ,0001-01-01
5114394205,90   ,82,99,0001-01-01
5114394235,93   ,  ,99,0001-01-01
5114395065,93   ,  ,  ,0001-01-01
5114396355,11   ,51,75,2023-02-06
5114396465,     ,  ,99,0001-01-01
5114396505,93   ,54,86,0001-01-01
5114398425,     ,  ,  ,0001-01-01
5114400285,90   ,  ,99,0001-01-01
5114400865,     ,  ,87,0001-01-01
5114401325,30   ,51,75,2024-06-13
5114402145,     ,  ,  ,0001-01-01
5114402195,93   ,82,05,0001-01-01
5114402345,     ,  ,  ,0001-01-01
5114403935,     ,  ,  ,0001-01-01
5114404015,93   ,  ,99,2018-09-17
5114404185,93   ,82,99,0001-01-01
5114405215,93   ,  ,86,0001-01-01
5114407305,     ,  ,  ,0001-01-01
5114408215,93   ,  ,99,0001-01-01
5114409725,     ,  ,  ,0001-01-01
5114411075,     ,  ,  ,0001-01-01
5114411235,42   ,54,75,0001-01-01
5114411685,     ,  ,  ,0001-01-01
5114411885,     ,  ,  ,0001-01-01
5114411955,     ,  ,  ,0001-01-01
5114413195,     ,  ,  ,0001-01-01
5114413275,     ,  ,  ,0001-01-01
5114413945,     ,  ,  ,0001-01-01
5114414135,93   ,  ,99,0001-01-01
5114415545,90   ,  ,99,2018-07-30
5114416745,90   ,  ,99,0001-01-01
5114417875,90   ,  ,99,0001-01-01
5114419775,93   ,  ,99,0001-01-01
5114419865,97   ,54,87,2022-03-29
5114420195,     ,  ,  ,0001-01-01
5114420425,     ,  ,  ,0001-01-01
5114421215,     ,  ,  ,0001-01-01
5114421275,     ,  ,  ,0001-01-01
5114421625,90   ,  ,  ,0001-01-01
5114424995,     ,  ,  ,0001-01-01
5114426105,90   ,  ,  ,0001-01-01
5114427105,     ,  ,  ,0001-01-01
5114427495,     ,36,  ,2018-07-31
5114427665,90   ,82,99,0001-01-01
5114428235,93   ,  ,05,2023-08-03
5114429195,     ,  ,  ,0001-01-01
5114430775,93   ,31,65,2023-12-27
5114430855,     ,  ,99,0001-01-01
5114432555,93   ,  ,88,0001-01-01
5114434295,     ,  ,  ,0001-01-01
5114434915,     ,  ,  ,0001-01-01
5114435885,90   ,  ,  ,0001-01-01
5114437115,     ,  ,99,0001-01-01
5114437645,80   ,54,87,2024-03-26
5114437675,74   ,54,95,2022-08-30
5114437795,93   ,  ,86,0001-01-01
5114438195,31   ,32,75,2023-10-05
5114438775,     ,  ,  ,0001-01-01
5114439595,     ,  ,  ,0001-01-01
5114439955,93   ,82,99,0001-01-01
5114440275,90   ,  ,99,0001-01-01
5114441705,     ,  ,88,0001-01-01
5114442235,80   ,54,87,2024-06-28
5114445995,93   ,54,87,0001-01-01
5114446645,90   ,  ,99,0001-01-01
5114446845,97   ,82,99,0001-01-01
5114446855,93   ,  ,86,0001-01-01
5114447025,     ,  ,75,0001-01-01
5114447245,     ,  ,  ,0001-01-01
5114447745,     ,  ,  ,0001-01-01
5114447775,31   ,51,95,2021-05-10
5114448055,97   ,54,88,0001-01-01
5114448545,77   ,  ,75,0001-01-01
5114448635,     ,  ,75,0001-01-01
5114449805,     ,  ,  ,0001-01-01
5114451335,55   ,51,75,2018-08-20
5114451475,90   ,82,  ,2022-02-15
5114452765,     ,  ,  ,0001-01-01
5114454445,     ,  ,  ,0001-01-01
5114454955,90   ,  ,99,0001-01-01
5114455755,     ,  ,  ,0001-01-01
5114455955,93   ,54,88,2018-09-07
5114456775,     ,  ,  ,0001-01-01
5114458155,93   ,82,99,0001-01-01
5114458175,     ,  ,  ,0001-01-01
5114458775,     ,  ,  ,0001-01-01
5114460055,     ,  ,  ,0001-01-01
5114460915,97   ,54,87,2020-02-13
5114460985,93   ,54,88,2018-12-24
5114461075,     ,  ,  ,0001-01-01
5114461135,     ,  ,  ,0001-01-01
5114461985,     ,  ,  ,0001-01-01
5114462235,     ,  ,  ,0001-01-01
5114462285,     ,  ,  ,0001-01-01
5114462335,     ,  ,  ,0001-01-01
5114464435,     ,  ,  ,0001-01-01
5114464735,     ,  ,  ,0001-01-01
5114466635,80   ,  ,99,0001-01-01
5114467245,     ,  ,  ,0001-01-01
5114467485,     ,  ,  ,0001-01-01
5114468145,     ,  ,  ,0001-01-01
5114468995,90   ,  ,99,0001-01-01
5114470745,     ,  ,  ,0001-01-01
5114470995,     ,  ,99,0001-01-01
5114472345,     ,  ,  ,0001-01-01
5114472385,     ,  ,  ,0001-01-01
5114472875,     ,  ,  ,0001-01-01
5114473795,     ,  ,  ,0001-01-01
5114474455,97   ,82,05,0001-01-01
5114474635,93   ,  ,99,0001-01-01
5114477385,     ,  ,  ,0001-01-01
5114477585,80   ,  ,99,0001-01-01
5114478405,80   ,82,99,2024-02-27
5114478815,     ,  ,  ,0001-01-01
5114479285,     ,  ,  ,0001-01-01
5114479295,     ,  ,  ,0001-01-01
5114480605,93   ,  ,86,2021-05-14
5114480935,31   ,  ,75,2019-10-30
5114481305,     ,  ,  ,0001-01-01
5114482255,90   ,  ,99,0001-01-01
5114482445,93   ,54,86,2019-10-31
5114483665,90   ,  ,  ,0001-01-01
5114484435,     ,  ,  ,0001-01-01
5114484795,93   ,82,99,2018-09-04
5114485525,     ,  ,  ,0001-01-01
5114485535,     ,  ,  ,0001-01-01
5114486905,     ,  ,75,0001-01-01
5114487965,31   ,51,65,2022-09-03
5114488085,     ,  ,  ,0001-01-01
5114488335,10   ,51,75,2019-12-17
5114489635,     ,  ,  ,0001-01-01
5114490735,     ,  ,88,0001-01-01
5114490755,80   ,  ,99,2019-08-20
5114490795,80   ,  ,99,0001-01-01
5114492205,97   ,54,86,2024-01-23
5114492775,30   ,51,75,2022-10-04
5114494615,93   ,  ,  ,0001-01-01
5114495045,93   ,82,99,0001-01-01
5114495315,     ,  ,  ,0001-01-01
5114495465,78   ,54,89,2018-09-15
5114495785,90   ,  ,99,0001-01-01
5114496185,93   ,  ,91,0001-01-01
5114502315,     ,  ,  ,0001-01-01
5114502705,80   ,54,99,2023-06-14
5114503025,     ,  ,  ,0001-01-01
5114503445,90   ,  ,99,0001-01-01
5114505245,07   ,54,75,2018-09-28
5114510185,18   ,  ,99,2020-12-16
5114511735,     ,  ,  ,0001-01-01
5114513855,93   ,82,99,2021-11-10
5114514115,30   ,  ,75,2018-09-18
5114514755,62   ,32,75,2018-09-20
5114515915,80   ,  ,65,0001-01-01
5114516165,     ,  ,99,0001-01-01
5114516555,93   ,  ,99,2021-05-06
5114516695,     ,  ,  ,0001-01-01
5114517435,     ,  ,  ,0001-01-01
5114519755,     ,  ,  ,0001-01-01
5114521135,     ,  ,  ,0001-01-01
5114521225,97   ,  ,  ,0001-01-01
5114521315,93   ,54,88,2018-10-05
5114522245,42   ,51,75,2024-01-30
5114523465,30   ,51,75,2021-02-08
5114524195,93   ,54,86,0001-01-01
5114526075,     ,  ,99,0001-01-01
5114528085,     ,  ,  ,0001-01-01
5114528925,     ,  ,  ,0001-01-01
5114529105,     ,  ,  ,0001-01-01
5114529345,93   ,  ,99,0001-01-01
5114529445,80   ,  ,99,0001-01-01
5114530425,     ,  ,  ,0001-01-01
5114531005,     ,  ,  ,0001-01-01
5114531455,77   ,45,75,2023-06-14
5114532585,     ,  ,  ,0001-01-01
5114532905,     ,  ,  ,0001-01-01
5114532915,     ,  ,  ,0001-01-01
5114533355,     ,  ,  ,0001-01-01
5114533395,     ,  ,  ,0001-01-01
5114533685,93   ,81,05,2022-06-17
5114534395,     ,  ,  ,0001-01-01
5114534405,90   ,  ,99,0001-01-01
5114534495,78   ,54,89,2018-11-05
5114537935,     ,  ,  ,0001-01-01
5114538425,50   ,  ,95,0001-01-01
5114538985,80   ,36,87,2022-07-09
5114541995,     ,  ,99,0001-01-01
5114545355,160  ,51,75,2019-11-12
5114545905,93   ,54,91,0001-01-01
5114546225,     ,  ,  ,0001-01-01
5114546255,93   ,54,87,2019-09-04
